event_id,source,title,url,publish_time,author,content,like_count,share_count,comment_count,read_count
146,腾讯网,金正恩现场观看洲际弹道导弹试射：朝鲜不会改变核武力强化路线,https://view.inews.qq.com/a/20241031A03SAS00,2024-10-31 11:18:37,央视新闻,当地时间10月31日，朝鲜劳动党委员长、国务委员会委员长金正恩称，朝鲜发射洲际弹道导弹是对敌人的应对，朝鲜强化核武装的意志决不会改变。当地时间31日，朝鲜宣布进行了洲际弹道导弹试射。金正恩在试射现场表示，此次发射活动向近来故意加剧地区紧张局势、威胁朝鲜安全的对手明确表示朝鲜的应对意志。朝鲜绝不容许任何威胁...,148.0,75.0,67.0,48241.0
147,腾讯网,12岁女孩体重400斤无法行走，医生：已危及生命,https://view.inews.qq.com/a/20241030A09QXA00,2024-10-30 21:16:06,成都商报红星新闻,10月30日，河南郑州，12岁女孩冰冰身高1米5，体重却严重超标达到400斤！因为长期肥胖，冰冰现在已经出现心脏衰竭，无法行走，只能靠呼吸机维持呼吸，身体上也有多处伤痕。冰冰家人说，因为她从小就比一般孩子重，家人一直控制她的饮食，不知道为什么体重却一直控制不住，每天晚上孩子妈妈和奶奶都不敢安稳睡觉，怕孩子出意...,97.0,186.0,121.0,68186.0
148,腾讯网,丈夫救人牺牲之后,https://view.inews.qq.com/a/20241030A09GF300,2024-10-31 09:00:00,人物,2024年8月10日，河北固安县的永定河中，为救落水的一名男子和三个儿童，栾留伟与赵金溺水身亡。栾留伟和妻子薛巧艳在海淀区开了一家羊蝎子火锅店。时代波动，小店几经浮沉，事发时生意刚有起色。他们的女儿留守在山东老家，只有在暑假，一家四口才能团圆。8月10日，周六，七夕节，是栾留伟小女儿的三岁生日，一趟庆生之旅有...,122.0,28.0,26.0,19850.0
149,腾讯网,任上被拿下的公安厅副厅长获刑，首次披露这一情节，酌情从重处罚,https://view.inews.qq.com/a/20241030A085QZ00,2024-10-30 18:17:56,政知见,撰文丨余晖      在被查一年之后，江苏省公安厅原党委委员、副厅长陈旭获刑。      据“江苏高院”消息，10月30日，陈旭因受贿罪被判处有期徒刑十一年，并处罚金人民币八十万元。      陈旭....,595.0,455.0,291.0,190093.0
150,腾讯网,成都武侯卫健局回应网传“哺乳期妈妈代孕”,https://view.inews.qq.com/a/20241031A05SBC00,2024-10-31 15:15:06,界面新闻,成都市武侯区卫健局通报，针对网络反映哺乳期妈妈代孕情况，该局高度重视，即会同有关单位对相关医疗机构开展调查。一经查实，将依法依规严肃处理。...,8.0,13.0,7.0,2193.0
151,腾讯网,辽宁舰编队完成远海实战化训练 首次开展双航母编队演练,https://view.inews.qq.com/a/20241031A05GHA00,2024-10-31 14:33:09,央视新闻,近日，海军辽宁舰编队圆满完成年度远海实战化训练，安全顺利返回母港。训练期间，编队转战黄海、东海、南海等多个海域，开展实战背景下多个科目综合演练，官兵全程保持高度戒备、随时反应的作战状态。在南海某海域，辽宁舰、山东舰编队首次开展双航母编队演练，锤炼提升航母编队体系作战能力。这次任务横跨中秋、国庆等节日...,1079.0,213.0,321.0,91231.0
152,腾讯网,女子被丈夫碾压死亡案一审再延期 其父：外孙女进妈妈房间 和照片说话,https://view.inews.qq.com/a/20241030A08IEF00,2024-10-30 18:55:12,大皖新闻,大皖新闻讯  10月30日，距离2021年3月6日女儿干婷（化名）被其丈夫开车碾压拖拽致死已经过去1334天。这3年，对于干军（化名）夫妇而言，每天都是数着日子过去。今年1月，该案件被法庭宣布再次休庭后，干军夫妇一直为案件再次开庭而操心。但是没想到，今年4月，干军的妻子不幸中风，只能在轮椅上度日。10月30日下午，干军和...,41.0,83.0,113.0,52221.0
153,腾讯网,南昌警方通报一起刑事案件：男子因情感纠纷用水果刀将女子捅伤致死，被警方当场控制,https://view.inews.qq.com/a/20241031A02SO400,2024-10-31 10:21:44,环球网,10月31日，南昌市公安局红谷滩分局发布警情通报：...,66.0,119.0,20.0,17938.0
154,腾讯网,以黎停火协议草案曝光：若签署 以军将在一周内从黎南部撤离,https://view.inews.qq.com/a/20241031A00UX800,2024-10-31 02:47:58,央视新闻,△黎以临时边界（资料图）总台记者获悉，当地时间10月30日晚，以色列公共广播公司（KAN）披露了以色列和黎巴嫩停火协议草案。该文件据称由美国总统副助理兼能源安全问题高级顾问阿莫斯·霍克斯坦起草，已提交给以色列的政治机构。据报道，这份草案的主要内容是，自签署之日起，将承认并全面实施联合国第1701号决议，特别是...,72.0,58.0,135.0,33218.0
155,腾讯网,成都一临街商铺突发火灾，当地消防通报：明火已扑灭，受伤人员无生命危险,https://view.inews.qq.com/a/20241031A05AX700,2024-10-31 14:22:19,极目新闻,（来源：成都武侯消防）更多精彩资讯请在应用市场下载“极目新闻”客户端，未经授权请勿转载，欢迎提供新闻线索，一经采纳即付报酬。24小时报料热线027-86777777。...,2.0,7.0,,928.0
156,腾讯网,平台高管曾牵头制定骑手处罚制度，如今失业送外卖？知情人：只是基层,https://view.inews.qq.com/a/20241030A08IJX00,2024-10-31 07:46:16,上游新闻,近日，一段名为“处罚骑手的人失业送外卖”的视频引发网络热议，视频中一名叫“帝哥”的男子自称主牵头制定了骑手的管理制度、处罚制度，没想到失业后送外卖自食其果。视频发布后不少网友质疑其疑似为个人自媒体账号炒作，并在平台上举报其过往发布内容。10月30日，上游新闻（报料邮箱：baoliaosy@163.com）记者对此事进行...,202.0,117.0,310.0,119528.0
157,腾讯网,女副省长落马后，丈夫的简历也消失了,https://view.inews.qq.com/a/20241030A08FS000,2024-10-30 18:47:03,中国新闻周刊,国家税务总局陕西省税务局局长包东红简历从官网上被撤下引发关注。媒体报道，数日前任上落马的甘肃省副省长赵金云是其妻子。10月30日，记者查询国家税务总局陕西省税务局网站，网站“领导简介”一栏已无包东红的名字。记者致电国家税务总局陕西省税务局了解情况，陕西省税务局一位工作人员向中国新闻周刊表示：“今天并未看...,117.0,86.0,20.0,53738.0
158,腾讯网,乔任梁父母回应儿子“死因及遗体传闻”，呼吁不信谣不传谣，乔任梁好友也发声,https://view.inews.qq.com/a/20241031V04EWG00,2024-10-31 12:27:32,星知道,,50.0,46.0,19.0,
159,腾讯网,双十一晚会停办，一个消费时代结束了,https://view.inews.qq.com/a/20241030A08VOW00,2024-10-30 19:36:47,晚点LatePost,所有不必要的开支最后都会变成商品价格。      文丨邱豪 管艺雯      编辑丨管艺雯 黄俊杰      2016 年 11 月 9 日，29 万平方米的深圳大运中心，天猫双十一晚会的最后彩排紧....,204.0,285.0,149.0,77462.0
160,腾讯网,不必再等一年！六大银行明起实施存量房贷利率调整新机制,https://view.inews.qq.com/a/20241031A020CL00,2024-10-31 09:09:59,央视新闻,"工商银行、农业银行、中国银行、建设银行、交通银行、邮储银行六大商业银行今天（31日）发布公告，将从明天（11月1日）起,陆续对商业性个人住房贷款利率实行新的定价机制。这也意味着中国人民银行一个月前发布的完善商业性个人住房贷款利率定价机制要求，即将正式落地。根据公告，对于以浮动利率，也就是贷款市场报价利率（...",128.0,1397.0,193.0,53336.0
161,腾讯网,调查显示：我国居民每日使用互联网平均时间为5小时37分钟,https://view.inews.qq.com/a/20241031A044UW00,2024-10-31 11:58:23,新京报,新京报讯（记者姜慧梓）10月31日，国家统计局发布第三次全国时间利用调查公报。结果显示，居民每日睡觉休息活动的平均时间为9小时46分钟，每日劳动就业活动平均时间为3小时28分钟，每日使用互联网平均时间为5小时37分钟。&nbsp;按一周7天计算，我国居民一天的时间如何利用？调查结果显示，在个人生理必需活动领域，居民每日...,9.0,10.0,4.0,1076.0
162,腾讯网,明查｜这是解放军从中印争议边界撤防的视频吗？假,https://view.inews.qq.com/a/20241030A09WUW00,2024-10-30 21:38:32,澎湃新闻,速览- 网传视频的拍摄地点位于四川省甘孜州雅江县境内，此地并非中国与印度的争议边界地区。事件背景近日，海外社交平台上广泛流传一段在山区拍摄的视频。有关说法声称，该视频展示了“中国人民解放军从中印争议边界撤防”。明查网传视频拍摄于何处？网传视频的画面中有一座外立面为黄色的双层建筑物。使用Yandex对包含该建...,63.0,61.0,31.0,25479.0
163,腾讯网,中国对芬兰单方面免签 芬兰总统“三连谢”,https://view.inews.qq.com/a/20241030A090GQ00,2024-10-30 19:50:05,央视新闻,中国决定对芬兰实施单方面免签政策。芬兰总统在接受总台高端访谈独家专访时，对此发出“三连谢”，甚至还蹦了句中文。中方决定将芬兰列入单方面免签政策范围&gt;&gt; 2024中央广播电视总台版权所有。未经许可，请勿转载使用。...,650.0,265.0,339.0,160752.0
164,腾讯网,《反间谍法》通过后首个被捕的韩国人：曾在多家中国芯片大厂工作,https://view.inews.qq.com/a/20241030A07AY500,2024-10-30 17:18:05,观察者网,【文/观察者网 张菁娟】综合韩联社、《朝鲜日报》等媒体报道，韩国外交消息人士28日透露，一名旅华韩国侨民A某因涉嫌违反《中华人民共和国反间谍法》（简称：《反间谍法》）被逮捕。这是《反间谍法》颁布十年来，首次有韩国人被捕。我外交部29日证实，确有一名涉嫌从事间谍活动的韩国公民被依法逮捕，并表示已通知韩国驻华...,453.0,244.0,86.0,83818.0
165,腾讯网,编造“我20岁生日我奶给的就是1.8亿”“24亿存款”等谣言 网民“冬冬安安”被查,https://view.inews.qq.com/a/20241031A03LAH00,2024-10-31 11:15:22,北青Qnews,据贵州网警消息，公安网安部门工作中发现，网民“冬冬安安”在某社交平台发布大量豪车、名画、名表、文物、收藏、24亿存款等信息，还在其它网民发布的视频评论区发布评论称：“我20岁生日我奶给的就是1.8亿”，引发大量网民关注、讨论、质疑、举报。 公安机关网安部门立即开展调查。经查，该网民所晒的豪车、名画、名表、文...,23.0,41.0,33.0,8444.0
166,腾讯网,实探“成都男子持械行凶”事发地：死者为人力公司员工，但不负责招人,https://view.inews.qq.com/a/20241030A07RUC00,2024-10-30 17:47:21,极目新闻,极目新闻记者 沈外10月29日，四川成都高新区合作路一名19岁男子持械行凶，致一名公司职员死亡。此前有传言称，此案或涉及劳资纠纷。10月30日，极目新闻记者实地走访得知，死者陈某某为一家人力资源公司员工，但并不负责招人。据成都市公安局高新区分局警情通报，10月29日9时32分许，犯罪嫌疑人雷某某（男，19岁）来到二楼某...,19.0,348.0,346.0,66599.0
167,腾讯网,山西灵石一村民称父亲坟墓疑被一煤企挖煤时破坏，警方已介入调查,https://view.inews.qq.com/a/20241030V08GTE00,2024-10-30 18:50:23,新京报我们视频,10月30日，山西灵石段纯镇温家庄村民称，父亲坟墓疑被一煤企挖煤时破坏，“我爸是2024年1月份去世下葬，这两天回村里发现父亲墓地没了，尸体也不见了”。该村民称，“从来没有人跟我们商量迁移坟地的事”。涉事煤矿企业上级公司工作人员表示，会将此事汇报给分管领导进行核实。记者多次致电灵石县应急局局长以及段纯镇政府主要负责人，对方电话均未接通。灵石段纯派出所工作人员称，他们已接警，目前此事正调查中。,85.0,95.0,21.0,
168,腾讯网,年轻人已开始养老焦虑，到底如何才能攒够养老钱？,https://view.inews.qq.com/a/20241031V05FOJ00,2024-10-31 14:35:48,财富的答案,,5.0,4.0,,
